2637,COC(=O)C(C)(C)C(O)C(C)C(=O)C(C)(C)C=CC(=O)NC(C(O)C(C)C)C(O)C(C)C=C(C)C(O)C(C)CCC(O)C(C)C(=O)NC(C(C)O)C1OC(=O)C(C(O)C(=O)O)NC(=O)C=CC=CCCC=CC=CCC2CC(C)CC(CC(O)C(C)C(O)C(C)=CC(C)C(O)C(C)=CCC(O)C1C)O2,-566.1566
88,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCC(=O)O,-562.6749
797,CCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)NC1C(OCC2OC(OP(=O)(O)O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)O)CC(OC3(C(=O)O)CC(O)C(O)C(C(O)CO)O3)C(O)C(C(O)CO)O2)C(OP(=O)(O)O)C1OC(=O)CC(O)CCCCCCCCCCC,-555.671
35224,CC(C)(C)Sc1ccc(CC/[NH+]=C(\N)CSSC/C(N)=[NH+]\CCc2ccc(SC(C)(C)C)cc2)cc1.[Cl-].[Cl-],-549.8477
4315,O=C(Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c1)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c1,-549.3074
798,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)(O)OP(=O)(O)O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)O)CC(OC3(C(=O)O)CC(O)C(O)C(C(O)CO)O3)C(O)C(C(O)CO)O2)C1OP(=O)(O)O,-548.9517
15505,Clc1ccccc1C[NH2+]CCCCCCCCC[NH2+]Cc1ccccc1Cl.[Na+].[Na+],-547.779
6112,[C-]#[C-].[Ca+2],-542.5557
23020,O=P[O-].O=P[O-].[Ca+2],-535.8541
36811,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+],-533.188
2855,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COCCCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,-532.6325
33368,CC[NH+](CC)CCNC(=O)c1ccc(NC(=O)C(=O)Nc2ccc(C(=O)NCC[NH+](CC)CC)cc2)cc1.[Cl-].[Cl-],-531.5202
22198,O=P([O-])([O-])OP(=O)([O-])[O-].[K+].[K+].[K+].[K+],-531.4308
35218,N/C(CSSC/C(N)=[NH+]\CCCC1CCCCC1)=[NH+]\CCCC1CCCCC1.[Cl-].[Cl-],-529.5595
5762,CCCC(C)C1(CC)C([O-])=NC(=O)N=C1[O-].[H+].[Na+],-525.7995
3435,CC(CCC(C)C(C)(C)C)C1CCC2C3CC(OS(=O)(=O)[O-])C4CC(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])CC4(C)C3CCC12C,-524.8905
41623,CSCCC(NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C1CCCN1C(=O)C(NC(=O)C(N)CC(=O)O)C(C)C)C(C)C)C(N)=O,-523.9293
43763,CC1CCCC(C)(C)C1CCC(C)[N+](C)(C)CCCCCCCCCCC[N+](C)(C)C(C)CCC1C(C)CCCC1(C)C.[Br-].[Br-],-518.4593
37546,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I.CNCC(O)C(O)C(O)C(O)CO.CNCC(O)C(O)C(O)C(O)CO,-515.7703
1075,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,-511.6061
118937,C[O+]=CC[CH-][NH+]=C[O-],-509.5092
23208,O=[O+][O-],-509.4901
72737,[NH3+]C[C@@H](O)C#C[C+]([O-])[O-],-504.7713
74464,COC[C@@H](C[NH3+])[C+]([O-])[O-],-502.7928
66584,C[O+]=CC[CH-][NH+]=C(C)[O-],-501.556
4700,COC1C=CC=CCCC=CC=CC(=O)NC(C(O)C(=O)O)C(=O)OC(C(C)C(O)C(NC(=O)C(C)C(O)CCC(C)C(O)C(C)=CC(C)(C)C(O)C(CC(C)C)NC(=O)C=CC(C)(C)C(=O)C(C)C(O)C(C)C)C(C)O)CC=C(C)C(O)C(C)C=C(C)C(O)C(C)C(O)CC2CC(C)CC1O2,-500.8573
4312,O=C(Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)[O-])c4cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c34)cc2)cc1)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(S(=O)(=O)[O-])c4cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c34)cc2)cc1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],-497.4574
34598,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](O[C@@H]4[C@@H](O)[C@H](O[C@@H]5[C@@H](O)[C@H](O)O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)O[C@H](CO)[C@H]4O)O[C@H](CO)[C@H]3O)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-495.4915
74231,CCO[C@@H](C[NH3+])[C+]([O-])[O-],-492.1462
941,CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,-490.0725
33370,CC[NH+](CC)CCOC(=O)c1ccc(NC(=O)CCC(=O)Nc2ccc(C(=O)OCC[NH+](CC)CC)cc2)cc1.[Cl-].[Cl-],-488.9827
65197,[NH3+][C@H]1CC[C@H]([C+]([O-])[O-])C1,-488.5722
10705,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Zn+2],-488.4609
77566,C[C@H](C#C[C+]([O-])[O-])C[NH3+],-488.1919
22470,[O-]C(=S)c1ccccc1.[O-]C(=S)c1ccccc1.[Zn+2],-488.169
39172,CCCCCCCCCCCCCCCCCCOS(=O)(=O)[O-].CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-487.85
125959,[O-]SC(F)(F)C[C@H](O)[C@@H]1N[S+]([O-])(C(F)(F)F)=[O+]CO1,-487.1074
36349,COc1ccccc1C(=O)[O-].COc1ccccc1C(=O)[O-].[Cu+2],-484.2494
35220,N/C(CSSC/C(N)=[NH+]\CCC1CCCCCC1)=[NH+]\CCC1CCCCCC1.[Cl-].[Cl-],-483.5533
374,CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-482.9291
2638,CC1=CCC(OC(=O)CC(O)C(=O)O)C(C)C(C(NC(=O)C(C)C(O)CCC(C)C(O)C(C)=CC(C)C(O)C(CC(C)C)NC(=O)C=CC(C)(C)C(=O)C(C)C(O)C(C)C)C(C)O)OC(=O)C(C(O)C(=O)O)NC(=O)C=CC=CCCC=CC=CCC2CC(C)CC(CC(O)C(C)C(O)C(C)=CC(C)C1O)O2,-482.6349
14120,[Na+].[Na+].[S-2],-482.5724
377,CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,-481.8595
2164,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C1O,-481.0815
5679,CC(C)C(NC(=O)C(CCCNC(=N)N)NC(=O)C(N)CC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(Cc1cnc[nH]1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C,-479.1458
3842,CC(NC(=O)C(C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCCN)NC(=O)C(N)CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(C)C(=O)NC(C(=O)NC(CO)C(N)=O)C(C)O,-476.0781
63462,C[NH2+]CCC[C+]([O-])[O-],-474.1701
40623,[Cl-].[Cl-].c1ccc2c(c1)CC[NH+](CCCCCCCCCC[NH+]1CCc3ccccc3C1)C2,-472.2967
48361,CCN(C(C)=O)c1c(I)c(NC(=O)CCS(=O)(=O)CCC(=O)Nc2c(I)c(C(=O)[O-])c(I)c(N(CC)C(C)=O)c2I)c(I)c(C(=O)[O-])c1I.[Na+].[Na+],-471.3295
23447,CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,-470.3289
82891,CC[NH2+]CC(=O)[C+]([O-])[O-],-465.8307
34193,CC[NH+](CC)CCOc1ccc2c(c1)C(=O)c1ccc(OCC[NH+](CC)CC)cc1C2=O.[Cl-].[Cl-],-462.62
33939,O=S([O-])CCCCSSCCCCS(=O)[O-].[Na+].[Na+],-462.3818
5491,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(O)C(NCc2ccc(CNC3C(O)CC(OC4CC(O)(C(C)=O)Cc5c(O)c6c(c(O)c54)C(=O)c4c(OC)cccc4C6=O)OC3C)cc2)C(C)O1,-460.585
27026,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,-459.1784
74453,C[C@H]([C+]([O-])[O-])[C@@H]([NH3+])CO,-458.3609
73425,C=[O+]C[CH-][N+](C=O)=C[O-],-457.6434
265,CC(=O)NC1C(OC2C(CO)OC(OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C(NC(C)=O)C2OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)OC(CO)C(O)C1O,-456.2038
43644,[Cl-].[Cl-].c1ccc(OCCCOc2ccccc2[NH2+]c2c3ccccc3nc3ccccc23)c([NH2+]c2c3ccccc3nc3ccccc23)c1,-455.4492
105762,[O-][C+]1C[C@H]2CC[N-][C+]2N1,-454.651
122584,C=[O+]P(=O)([O-])F,-454.6194
4386,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c([O-])oc3c2C)OC1(C)C,-452.5995
2196,CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NCCCCC2NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,-451.1524
14255,CN[C@H](CC(C)C)C(=O)NC1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@@H]2C[C@@](C)(N)[C@@H](O)[C@@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,-451.0616
23776,CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)CC(=O)O)C(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,-450.7075
43484,CC(C)(CO)C(O)C(=O)NCCC(=O)[O-].CC(C)(CO)C(O)C(=O)NCCC(=O)[O-].[Zn+2],-450.6208
29552,CC(=O)Oc1ccccc1C(=O)[O-].CC(=O)Oc1ccccc1C(=O)[O-].[Cu+2],-445.9674
4311,O=C(Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)c1)Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)c1,-445.3478
25453,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],-445.0661
82,CC(O)(CC(=O)O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,-443.8997
16344,CSCCC(NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)C1CCCN1C(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C1CCC(=O)N1)C(N)=O,-443.3381
23160,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,-443.2265
5449,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,-443.0483
47262,CCNS(=O)(=O)c1cccc(C(=O)[O-])c1.CCNS(=O)(=O)c1cccc(C(=O)[O-])c1.[Cu+2],-442.5673
44240,CC(CC1C(C)CCCC1(C)C)C[N+](C)(C)CC(=O)NCCCCCCNC(=O)C[N+](C)(C)CC(C)CC1C(C)CCCC1(C)C.[Cl-].[Cl-],-441.0749
83014,C[NH2+]CCC(=O)[C+]([O-])[O-],-440.9337
35266,N/C(CSSC/C(N)=[NH+]\CC1CCCCCC1)=[NH+]\CC1CCCCCC1.[Cl-].[Cl-],-439.8402
47804,Nc1ccc(-c2ccc(-n3nc4ccc5c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])cc5c4n3)cc2)cc1S(=O)(=O)[O-].[K+].[K+].[K+],-439.666
41560,C[N+](C)(C)CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-].[Cl-],-439.1259
30212,COS(=O)(=O)[O-].COS(=O)(=O)[O-].C[N+](C)(C)c1ccc(-c2ccc([N+](C)(C)C)cc2)cc1,-438.9595
10706,C=CCCCCCCCCC(=O)[O-].C=CCCCCCCCCC(=O)[O-].[Zn+2],-438.3836
83059,[NH3+][C@H]1CO[C@H]([C+]([O-])[O-])C1,-438.2122
12596,O=C([O-])C(=O)[O-].[Cu+2],-437.5874
14193,Nc1ccc([NH2+]c2ccc(N)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O.O=S([O-])[O-].[Na+],-435.8503
1089,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,-434.9884
